GEOID,year,name,parent.location,population,poverty.rate,renter.occupied.households,pct.renter.occupied,median.gross.rent,median.household.income,median.property.value,rent.burden,pct.white,pct.af.am,pct.hispanic,pct.am.ind,pct.asian,pct.nh.pi,pct.multiple,pct.other,eviction.filings,evictions,eviction.rate,eviction.filing.rate,low.flag,imputed,subbed
060170307101,2012,307.10.1,"El Dorado County, California",2205,0,119,12.88,2271,97885,410000,39.1,80,4.58,9.3,0,4.49,0,1.63,0,2,1,0.84,1.69,0,0,0
060170307101,2013,307.10.1,"El Dorado County, California",2205,0,119,12.88,2271,97885,410000,39.1,80,4.58,9.3,0,4.49,0,1.63,0,1,1,0.84,0.84,0,0,0
060170307101,2014,307.10.1,"El Dorado County, California",2205,0,119,12.88,2271,97885,410000,39.1,80,4.58,9.3,0,4.49,0,1.63,0,0,0,0,0,0,0,0
060170307102,2011,307.10.2,"El Dorado County, California",1113,1.69,27,0,,143813,698400,,58.04,0,10.6,2.52,28.39,0,0.45,0,0,0,0,0,0,0,0
060170307102,2012,307.10.2,"El Dorado County, California",1113,1.69,29,0,,143813,698400,,58.04,0,10.6,2.52,28.39,0,0.45,0,2,2,6.9,6.9,0,0,0
060170307102,2013,307.10.2,"El Dorado County, California",1113,1.69,31,0,,143813,698400,,58.04,0,10.6,2.52,28.39,0,0.45,0,0,0,0,0,0,0,0
060170307102,2014,307.10.2,"El Dorado County, California",1113,1.69,33,0,,143813,698400,,58.04,0,10.6,2.52,28.39,0,0.45,0,1,1,3.03,3.03,0,0,0
060170307103,2011,307.10.3,"El Dorado County, California",2044,1.33,42,7.56,2686,192431,837200,18.9,63.65,7.44,4.4,0,20.4,0,4.11,0,2,2,4.78,4.78,0,0,0
060170307103,2012,307.10.3,"El Dorado County, California",2044,1.33,43,7.56,2686,192431,837200,18.9,63.65,7.44,4.4,0,20.4,0,4.11,0,1,1,2.34,2.34,0,0,0
060170307103,2013,307.10.3,"El Dorado County, California",2044,1.33,44,7.56,2686,192431,837200,18.9,63.65,7.44,4.4,0,20.4,0,4.11,0,1,0,0,2.3,0,0,0
060170307103,2014,307.10.3,"El Dorado County, California",2044,1.33,44,7.56,2686,192431,837200,18.9,63.65,7.44,4.4,0,20.4,0,4.11,0,2,2,4.51,4.51,0,0,0
060170308011,2011,308.01.1,"El Dorado County, California",2997,0,171,19.57,2071,93714,335300,20.8,76.51,0,10.71,0.5,3,0,9.28,0,6,0,0,3.5,0,0,0
060170308011,2012,308.01.1,"El Dorado County, California",2997,0,173,19.57,2071,93714,335300,20.8,76.51,0,10.71,0.5,3,0,9.28,0,5,3,1.74,2.9,0,0,0
060170308011,2013,308.01.1,"El Dorado County, California",2997,0,174,19.57,2071,93714,335300,20.8,76.51,0,10.71,0.5,3,0,9.28,0,2,2,1.15,1.15,0,0,0
060170308011,2014,308.01.1,"El Dorado County, California",2997,0,175,19.57,2071,93714,335300,20.8,76.51,0,10.71,0.5,3,0,9.28,0,4,2,1.14,2.28,0,0,0
060170308012,2011,308.01.2,"El Dorado County, California",1475,2,69,8.52,1163,77946,527600,20.6,88.07,0.68,4.41,0,6.37,0,0.47,0,2,1,1.46,2.92,0,0,0
060170308012,2012,308.01.2,"El Dorado County, California",1475,2,69,8.52,1163,77946,527600,20.6,88.07,0.68,4.41,0,6.37,0,0.47,0,1,1,1.45,1.45,0,0,0
060170308012,2013,308.01.2,"El Dorado County, California",1475,2,70,8.52,1163,77946,527600,20.6,88.07,0.68,4.41,0,6.37,0,0.47,0,1,0,0,1.44,0,0,0
060170308012,2014,308.01.2,"El Dorado County, California",1475,2,70,8.52,1163,77946,527600,20.6,88.07,0.68,4.41,0,6.37,0,0.47,0,1,0,0,1.43,0,0,0
060170308031,2011,308.03.1,"El Dorado County, California",4036,8.74,414,30.05,987,76607,385200,26.1,89.2,0.42,8.08,0,0.52,0,1.78,0,29,19,4.59,7.01,0,0,0
060170308031,2012,308.03.1,"El Dorado County, California",4036,8.74,418,30.05,987,76607,385200,26.1,89.2,0.42,8.08,0,0.52,0,1.78,0,8,7,1.67,1.91,0,0,0
060170308031,2013,308.03.1,"El Dorado County, California",4036,8.74,423,30.05,987,76607,385200,26.1,89.2,0.42,8.08,0,0.52,0,1.78,0,22,13,3.07,5.2,0,0,0
060170308031,2014,308.03.1,"El Dorado County, California",4036,8.74,428,30.05,987,76607,385200,26.1,89.2,0.42,8.08,0,0.52,0,1.78,0,18,12,2.81,4.21,0,0,0
060170308032,2011,308.03.2,"El Dorado County, California",1888,2.38,109,14.42,,91223,522200,35.6,89.51,0.16,10.33,0,0,0,0,0,3,1,0.92,2.76,0,0,0
060170308032,2012,308.03.2,"El Dorado County, California",1888,2.38,110,14.42,,91223,522200,35.6,89.51,0.16,10.33,0,0,0,0,0,1,0,0,0.91,0,0,0
060170308032,2013,308.03.2,"El Dorado County, California",1888,2.38,112,14.42,,91223,522200,35.6,89.51,0.16,10.33,0,0,0,0,0,0,0,0,0,0,0,0
060170308032,2014,308.03.2,"El Dorado County, California",1888,2.38,113,14.42,,91223,522200,35.6,89.51,0.16,10.33,0,0,0,0,0,1,1,0.88,0.88,0,0,0
060170308033,2011,308.03.3,"El Dorado County, California",1452,2.12,243,52.25,967,49130,416400,45,91.39,0,6.82,0,0,0,1.79,0,2,2,0.82,0.82,0,0,0
060170308033,2012,308.03.3,"El Dorado County, California",1452,2.12,252,52.25,967,49130,416400,45,91.39,0,6.82,0,0,0,1.79,0,5,4,1.59,1.99,0,0,0
060170308033,2013,308.03.3,"El Dorado County, California",1452,2.12,261,52.25,967,49130,416400,45,91.39,0,6.82,0,0,0,1.79,0,4,2,0.77,1.54,0,0,0
060170308033,2014,308.03.3,"El Dorado County, California",1452,2.12,269,52.25,967,49130,416400,45,91.39,0,6.82,0,0,0,1.79,0,2,0,0,0.74,0,0,0
060170308041,2011,308.04.1,"El Dorado County, California",3039,13.87,249,25.73,1156,70688,519600,34.4,72.26,1.12,18.36,0,3.36,0,4.9,0,12,7,2.81,4.82,0,0,0
060170308041,2012,308.04.1,"El Dorado County, California",3039,13.87,254,25.73,1156,70688,519600,34.4,72.26,1.12,18.36,0,3.36,0,4.9,0,9,3,1.18,3.54,0,0,0
060170308041,2013,308.04.1,"El Dorado County, California",3039,13.87,259,25.73,1156,70688,519600,34.4,72.26,1.12,18.36,0,3.36,0,4.9,0,7,3,1.16,2.7,0,0,0
060170308041,2014,308.04.1,"El Dorado County, California",3039,13.87,264,25.73,1156,70688,519600,34.4,72.26,1.12,18.36,0,3.36,0,4.9,0,13,8,3.03,4.92,0,0,0
060170308042,2011,308.04.2,"El Dorado County, California",1195,0,71,17.5,,89750,407400,10,99.16,0.84,0,0,0,0,0,0,5,4,5.67,7.09,0,0,0
060170308042,2012,308.04.2,"El Dorado County, California",1195,0,71,17.5,,89750,407400,10,99.16,0.84,0,0,0,0,0,0,1,1,1.41,1.41,0,0,0
060170308042,2013,308.04.2,"El Dorado County, California",1195,0,72,17.5,,89750,407400,10,99.16,0.84,0,0,0,0,0,0,2,0,0,2.8,0,0,0
060170308042,2014,308.04.2,"El Dorado County, California",1195,0,72,17.5,,89750,407400,10,99.16,0.84,0,0,0,0,0,0,2,2,2.78,2.78,0,0,0
060170308043,2011,308.04.3,"El Dorado County, California",2457,7.08,97,4.27,,104000,414700,,88.07,0.57,11.36,0,0,0,0,0,4,3,3.08,4.11,0,0,0
060170308043,2012,308.04.3,"El Dorado County, California",2457,7.08,99,4.27,,104000,414700,,88.07,0.57,11.36,0,0,0,0,0,1,1,1.01,1.01,0,0,0
060170308043,2013,308.04.3,"El Dorado County, California",2457,7.08,100,4.27,,104000,414700,,88.07,0.57,11.36,0,0,0,0,0,2,1,1,2,0,0,0
060170308043,2014,308.04.3,"El Dorado County, California",2457,7.08,101,4.27,,104000,414700,,88.07,0.57,11.36,0,0,0,0,0,2,0,0,1.97,0,0,0
060170308071,2011,308.07.1,"El Dorado County, California",2274,2.61,215,27.66,1161,95850,327400,21.4,84.3,0.31,7.56,0,3.39,0,4.44,0,14,10,4.64,6.5,0,0,0
060170308071,2012,308.07.1,"El Dorado County, California",2274,2.61,216,27.66,1161,95850,327400,21.4,84.3,0.31,7.56,0,3.39,0,4.44,0,12,7,3.25,5.56,0,0,0
060170308071,2013,308.07.1,"El Dorado County, California",2274,2.61,216,27.66,1161,95850,327400,21.4,84.3,0.31,7.56,0,3.39,0,4.44,0,8,5,2.31,3.7,0,0,0
060170308071,2014,308.07.1,"El Dorado County, California",2274,2.61,216,27.66,1161,95850,327400,21.4,84.3,0.31,7.56,0,3.39,0,4.44,0,10,8,3.7,4.62,0,0,0
060170308072,2011,308.07.2,"El Dorado County, California",2028,4.51,173,13.61,1221,109886,383600,26.5,84.37,0.54,12.87,0,0.59,0,1.63,0,6,5,2.89,3.46,0,0,0
060170308072,2012,308.07.2,"El Dorado County, California",2028,4.51,175,13.61,1221,109886,383600,26.5,84.37,0.54,12.87,0,0.59,0,1.63,0,3,1,0.57,1.71,0,0,0
060170308072,2013,308.07.2,"El Dorado County, California",2028,4.51,178,13.61,1221,109886,383600,26.5,84.37,0.54,12.87,0,0.59,0,1.63,0,0,0,0,0,0,0,0
060170308072,2014,308.07.2,"El Dorado County, California",2028,4.51,180,13.61,1221,109886,383600,26.5,84.37,0.54,12.87,0,0.59,0,1.63,0,0,0,0,0,0,0,0
060170308081,2011,308.08.1,"El Dorado County, California",2156,3.1,271,41.52,1149,55878,283300,31,61.41,0.09,36.04,0,0,0,2.46,0,8,3,1.11,2.96,0,0,0
060170308081,2012,308.08.1,"El Dorado County, California",2156,3.1,273,41.52,1149,55878,283300,31,61.41,0.09,36.04,0,0,0,2.46,0,3,1,0.37,1.1,0,0,0
060170308081,2013,308.08.1,"El Dorado County, California",2156,3.1,276,41.52,1149,55878,283300,31,61.41,0.09,36.04,0,0,0,2.46,0,2,1,0.36,0.72,0,0,0
060170308081,2014,308.08.1,"El Dorado County, California",2156,3.1,279,41.52,1149,55878,283300,31,61.41,0.09,36.04,0,0,0,2.46,0,5,3,1.08,1.79,0,0,0
060170308082,2011,308.08.2,"El Dorado County, California",3324,2.9,112,10.2,1909,107974,420600,23.1,77.05,0,8.81,0,8.15,0,5.99,0,5,5,4.48,4.48,0,0,0
060170308082,2012,308.08.2,"El Dorado County, California",3324,2.9,113,10.2,1909,107974,420600,23.1,77.05,0,8.81,0,8.15,0,5.99,0,4,0,0,3.53,0,0,0
060170308082,2013,308.08.2,"El Dorado County, California",3324,2.9,115,10.2,1909,107974,420600,23.1,77.05,0,8.81,0,8.15,0,5.99,0,1,0,0,0.87,0,0,0
060170308082,2014,308.08.2,"El Dorado County, California",3324,2.9,117,10.2,1909,107974,420600,23.1,77.05,0,8.81,0,8.15,0,5.99,0,4,2,1.71,3.43,0,0,0
060170308083,2011,308.08.3,"El Dorado County, California",1512,0,116,14.07,1128,78625,332400,19.3,87.04,0,2.12,0,4.37,0,6.48,0,1,0,0,0.86,0,0,0
060170308083,2012,308.08.3,"El Dorado County, California",1512,0,118,14.07,1128,78625,332400,19.3,87.04,0,2.12,0,4.37,0,6.48,0,1,1,0.85,0.85,0,0,0
060170308083,2013,308.08.3,"El Dorado County, California",1512,0,119,14.07,1128,78625,332400,19.3,87.04,0,2.12,0,4.37,0,6.48,0,6,5,4.2,5.04,0,0,0
060170308083,2014,308.08.3,"El Dorado County, California",1512,0,120,14.07,1128,78625,332400,19.3,87.04,0,2.12,0,4.37,0,6.48,0,1,0,0,0.83,0,0,0
060170308091,2011,308.09.1,"El Dorado County, California",994,7.54,37,18.81,2125,91797,354000,38,74.14,0.4,22.74,2.72,0,0,0,0,4,3,8.22,10.96,0,0,0
060170308091,2012,308.09.1,"El Dorado County, California",994,7.54,37,18.81,2125,91797,354000,38,74.14,0.4,22.74,2.72,0,0,0,0,2,2,5.41,5.41,0,0,0
060170308091,2013,308.09.1,"El Dorado County, California",994,7.54,38,18.81,2125,91797,354000,38,74.14,0.4,22.74,2.72,0,0,0,0,1,1,2.67,2.67,0,0,0
060170308091,2014,308.09.1,"El Dorado County, California",994,7.54,38,18.81,2125,91797,354000,38,74.14,0.4,22.74,2.72,0,0,0,0,0,0,0,0,0,0,0
060170308092,2011,308.09.2,"El Dorado County, California",1525,3.37,190,23.67,1350,75815,269400,28,87.34,0.85,5.38,0,0.59,0,5.64,0.2,5,1,0.53,2.64,0,0,0
060170308092,2012,308.09.2,"El Dorado County, California",1525,3.37,193,23.67,1350,75815,269400,28,87.34,0.85,5.38,0,0.59,0,5.64,0.2,3,3,1.55,1.55,0,0,0
060170308092,2013,308.09.2,"El Dorado County, California",1525,3.37,197,23.67,1350,75815,269400,28,87.34,0.85,5.38,0,0.59,0,5.64,0.2,8,7,3.55,4.06,0,0,0
060170308092,2014,308.09.2,"El Dorado County, California",1525,3.37,201,23.67,1350,75815,269400,28,87.34,0.85,5.38,0,0.59,0,5.64,0.2,5,3,1.5,2.49,0,0,0
060170308101,2011,308.10.1,"El Dorado County, California",2272,17.1,529,63.91,1069,53278,227700,31.1,70.03,0,23.2,0,1.8,0,4.97,0,16,8,1.51,3.02,0,0,0
060170308101,2012,308.10.1,"El Dorado County, California",2272,17.1,528,63.91,1069,53278,227700,31.1,70.03,0,23.2,0,1.8,0,4.97,0,15,5,0.95,2.84,0,0,0
060170308101,2013,308.10.1,"El Dorado County, California",2272,17.1,527,63.91,1069,53278,227700,31.1,70.03,0,23.2,0,1.8,0,4.97,0,12,6,1.14,2.28,0,0,0
060170308101,2014,308.10.1,"El Dorado County, California",2272,17.1,526,63.91,1069,53278,227700,31.1,70.03,0,23.2,0,1.8,0,4.97,0,13,9,1.71,2.47,0,0,0
060170308102,2011,308.10.2,"El Dorado County, California",1028,17.82,47,14.58,2216,72321,418600,16.2,77.92,0,12.35,0,3.02,0,6.71,0,1,1,2.14,2.14,0,0,0
060170308102,2012,308.10.2,"El Dorado County, California",1028,17.82,48,14.58,2216,72321,418600,16.2,77.92,0,12.35,0,3.02,0,6.71,0,0,0,0,0,0,0,0
060170308102,2013,308.10.2,"El Dorado County, California",1028,17.82,49,14.58,2216,72321,418600,16.2,77.92,0,12.35,0,3.02,0,6.71,0,3,3,6.19,6.19,0,0,0
060170308102,2014,308.10.2,"El Dorado County, California",1028,17.82,49,14.58,2216,72321,418600,16.2,77.92,0,12.35,0,3.02,0,6.71,0,2,0,0,4.05,0,0,0
060170309011,2011,309.01.1,"El Dorado County, California",1802,7.13,116,14.45,1092,72054,395500,50,98.06,0.06,1.39,0,0.5,0,0,0,1,1,0.86,0.86,0,0,0
060170309011,2012,309.01.1,"El Dorado County, California",1802,7.13,117,14.45,1092,72054,395500,50,98.06,0.06,1.39,0,0.5,0,0,0,1,0,0,0.86,0,0,0
060170309011,2013,309.01.1,"El Dorado County, California",1802,7.13,118,14.45,1092,72054,395500,50,98.06,0.06,1.39,0,0.5,0,0,0,3,1,0.85,2.55,0,0,0
060170309011,2014,309.01.1,"El Dorado County, California",1802,7.13,118,14.45,1092,72054,395500,50,98.06,0.06,1.39,0,0.5,0,0,0,1,1,0.85,0.85,0,0,0
060170309012,2011,309.01.2,"El Dorado County, California",1209,2.97,84,18.76,900,102545,476300,25,81.97,0,3.14,0,14.89,0,0,0,3,0,0,3.59,0,0,0
060170309012,2012,309.01.2,"El Dorado County, California",1209,2.97,84,18.76,900,102545,476300,25,81.97,0,3.14,0,14.89,0,0,0,1,0,0,1.19,0,0,0
060170309012,2013,309.01.2,"El Dorado County, California",1209,2.97,85,18.76,900,102545,476300,25,81.97,0,3.14,0,14.89,0,0,0,0,0,0,0,0,0,0
060170309012,2014,309.01.2,"El Dorado County, California",1209,2.97,86,18.76,900,102545,476300,25,81.97,0,3.14,0,14.89,0,0,0,4,2,2.33,4.67,0,0,0
060170309021,2011,309.02.1,"El Dorado County, California",1781,2.54,90,15.77,1213,90568,421100,25.3,76.02,1.35,8.2,9.1,1.8,0,3.54,0,2,2,2.22,2.22,0,0,0
060170309021,2012,309.02.1,"El Dorado County, California",1781,2.54,91,15.77,1213,90568,421100,25.3,76.02,1.35,8.2,9.1,1.8,0,3.54,0,2,0,0,2.19,0,0,0
060170309021,2013,309.02.1,"El Dorado County, California",1781,2.54,93,15.77,1213,90568,421100,25.3,76.02,1.35,8.2,9.1,1.8,0,3.54,0,3,0,0,3.24,0,0,0
060170309021,2014,309.02.1,"El Dorado County, California",1781,2.54,94,15.77,1213,90568,421100,25.3,76.02,1.35,8.2,9.1,1.8,0,3.54,0,0,0,0,0,0,0,0
060170309022,2011,309.02.2,"El Dorado County, California",1479,13.73,82,16.18,1787,72857,350000,34.8,87.9,0,5.68,0,0.54,0,5.88,0,6,5,6.09,7.3,0,0,0
060170309022,2012,309.02.2,"El Dorado County, California",1479,13.73,83,16.18,1787,72857,350000,34.8,87.9,0,5.68,0,0.54,0,5.88,0,0,0,0,0,0,0,0
060170309022,2013,309.02.2,"El Dorado County, California",1479,13.73,85,16.18,1787,72857,350000,34.8,87.9,0,5.68,0,0.54,0,5.88,0,2,1,1.18,2.37,0,0,0
060170309022,2014,309.02.2,"El Dorado County, California",1479,13.73,86,16.18,1787,72857,350000,34.8,87.9,0,5.68,0,0.54,0,5.88,0,1,1,1.17,1.17,0,0,0
060170309023,2011,309.02.3,"El Dorado County, California",1583,3.11,62,15.59,661,99375,510300,22.7,90.4,0,8.28,0,0.88,0,0.44,0,3,2,3.25,4.88,0,0,0
060170309023,2012,309.02.3,"El Dorado County, California",1583,3.11,62,15.59,661,99375,510300,22.7,90.4,0,8.28,0,0.88,0,0.44,0,1,1,1.61,1.61,0,0,0
060170309023,2013,309.02.3,"El Dorado County, California",1583,3.11,63,15.59,661,99375,510300,22.7,90.4,0,8.28,0,0.88,0,0.44,0,0,0,0,0,0,0,0
060170309023,2014,309.02.3,"El Dorado County, California",1583,3.11,63,15.59,661,99375,510300,22.7,90.4,0,8.28,0,0.88,0,0.44,0,0,0,0,0,0,0,0
060170310001,2011,310.1,"El Dorado County, California",715,19.79,123,43.53,1234,60563,289600,37.1,92.87,0,3.22,0,3.92,0,0,0,2,1,0.82,1.63,0,0,0
060170310001,2012,310.1,"El Dorado County, California",715,19.79,125,43.53,1234,60563,289600,37.1,92.87,0,3.22,0,3.92,0,0,0,1,1,0.8,0.8,0,0,0
060170310001,2013,310.1,"El Dorado County, California",715,19.79,128,43.53,1234,60563,289600,37.1,92.87,0,3.22,0,3.92,0,0,0,5,3,2.35,3.92,0,0,0
060170310001,2014,310.1,"El Dorado County, California",715,19.79,130,43.53,1234,60563,289600,37.1,92.87,0,3.22,0,3.92,0,0,0,7,5,3.85,5.38,0,0,0
060170310002,2011,310.2,"El Dorado County, California",1321,0,112,20.09,585,53250,285900,28.5,98.49,0,0,0,0,0,1.51,0,6,5,4.46,5.35,0,0,0
060170310002,2012,310.2,"El Dorado County, California",1321,0,114,20.09,585,53250,285900,28.5,98.49,0,0,0,0,0,1.51,0,4,1,0.87,3.5,0,0,0
060170310002,2013,310.2,"El Dorado County, California",1321,0,117,20.09,585,53250,285900,28.5,98.49,0,0,0,0,0,1.51,0,2,2,1.72,1.72,0,0,0
060170310002,2014,310.2,"El Dorado County, California",1321,0,119,20.09,585,53250,285900,28.5,98.49,0,0,0,0,0,1.51,0,3,2,1.69,2.53,0,0,0
060170310003,2011,310.3,"El Dorado County, California",1923,11.67,483,37.65,922,50096,333800,29.4,66.46,0,20.64,0,3.48,0,9.41,0,13,10,2.07,2.69,0,0,0
060170310003,2012,310.3,"El Dorado County, California",1923,11.67,486,37.65,922,50096,333800,29.4,66.46,0,20.64,0,3.48,0,9.41,0,10,5,1.03,2.06,0,0,0
060170310003,2013,310.3,"El Dorado County, California",1923,11.67,489,37.65,922,50096,333800,29.4,66.46,0,20.64,0,3.48,0,9.41,0,14,8,1.64,2.87,0,0,0
060170310003,2014,310.3,"El Dorado County, California",1923,11.67,491,37.65,922,50096,333800,29.4,66.46,0,20.64,0,3.48,0,9.41,0,20,13,2.65,4.07,0,0,0
060170310004,2011,310.4,"El Dorado County, California",1890,20.73,204,42.78,956,33356,235400,45,74.39,0,21.75,0,0,0,3.86,0,7,5,2.46,3.44,0,0,0
060170310004,2012,310.4,"El Dorado County, California",1890,20.73,206,42.78,956,33356,235400,45,74.39,0,21.75,0,0,0,3.86,0,10,7,3.4,4.85,0,0,0
060170310004,2013,310.4,"El Dorado County, California",1890,20.73,209,42.78,956,33356,235400,45,74.39,0,21.75,0,0,0,3.86,0,7,3,1.44,3.36,0,0,0
060170310004,2014,310.4,"El Dorado County, California",1890,20.73,211,42.78,956,33356,235400,45,74.39,0,21.75,0,0,0,3.86,0,5,3,1.42,2.37,0,0,0
060170311001,2011,311.1,"El Dorado County, California",2439,6.09,616,49.32,817,48785,263100,29.3,73.27,0,19.31,2.09,0,0,5.33,0,16,8,1.3,2.6,0,0,0
060170311001,2012,311.1,"El Dorado County, California",2439,6.09,618,49.32,817,48785,263100,29.3,73.27,0,19.31,2.09,0,0,5.33,0,12,9,1.46,1.94,0,0,0
060170311001,2013,311.1,"El Dorado County, California",2439,6.09,621,49.32,817,48785,263100,29.3,73.27,0,19.31,2.09,0,0,5.33,0,15,10,1.61,2.42,0,0,0
060170311001,2014,311.1,"El Dorado County, California",2439,6.09,623,49.32,817,48785,263100,29.3,73.27,0,19.31,2.09,0,0,5.33,0,15,9,1.45,2.41,0,0,0
060170311002,2011,311.2,"El Dorado County, California",1204,0,215,35.14,1033,62440,263200,23.6,87.04,0.33,10.22,0,2.41,0,0,0,3,3,1.4,1.4,0,0,0
060170311002,2012,311.2,"El Dorado County, California",1204,0,218,35.14,1033,62440,263200,23.6,87.04,0.33,10.22,0,2.41,0,0,0,7,3,1.38,3.22,0,0,0
060170311002,2013,311.2,"El Dorado County, California",1204,0,221,35.14,1033,62440,263200,23.6,87.04,0.33,10.22,0,2.41,0,0,0,3,0,0,1.36,0,0,0
060170311002,2014,311.2,"El Dorado County, California",1204,0,223,35.14,1033,62440,263200,23.6,87.04,0.33,10.22,0,2.41,0,0,0,2,1,0.45,0.9,0,0,0
060170311003,2011,311.3,"El Dorado County, California",1669,23.91,127,33.12,879,39578,359700,36.6,75.97,0.54,21.57,0,0,0,1.92,0,3,1,0.79,2.36,0,0,0
060170311003,2012,311.3,"El Dorado County, California",1669,23.91,130,33.12,879,39578,359700,36.6,75.97,0.54,21.57,0,0,0,1.92,0,1,1,0.77,0.77,0,0,0
060170311003,2013,311.3,"El Dorado County, California",1669,23.91,132,33.12,879,39578,359700,36.6,75.97,0.54,21.57,0,0,0,1.92,0,3,1,0.76,2.27,0,0,0
060170311003,2014,311.3,"El Dorado County, California",1669,23.91,134,33.12,879,39578,359700,36.6,75.97,0.54,21.57,0,0,0,1.92,0,2,2,1.49,1.49,0,0,0
060170312001,2011,312.1,"El Dorado County, California",1937,3.41,160,17.17,1128,62024,236800,20.9,88.85,0,11.15,0,0,0,0,0,8,4,2.51,5.01,0,0,0
060170312001,2012,312.1,"El Dorado County, California",1937,3.41,161,17.17,1128,62024,236800,20.9,88.85,0,11.15,0,0,0,0,0,3,1,0.62,1.86,0,0,0
060170312001,2013,312.1,"El Dorado County, California",1937,3.41,163,17.17,1128,62024,236800,20.9,88.85,0,11.15,0,0,0,0,0,1,1,0.61,0.61,0,0,0
060170312001,2014,312.1,"El Dorado County, California",1937,3.41,165,17.17,1128,62024,236800,20.9,88.85,0,11.15,0,0,0,0,0,4,4,2.43,2.43,0,0,0
060170312002,2011,312.2,"El Dorado County, California",2215,10.62,377,52.28,945,36835,318100,40.6,86.77,1.04,10.61,0.36,0.63,0,0.59,0,10,8,2.12,2.65,0,0,0
060170312002,2012,312.2,"El Dorado County, California",2215,10.62,382,52.28,945,36835,318100,40.6,86.77,1.04,10.61,0.36,0.63,0,0.59,0,9,5,1.31,2.36,0,0,0
060170312002,2013,312.2,"El Dorado County, California",2215,10.62,386,52.28,945,36835,318100,40.6,86.77,1.04,10.61,0.36,0.63,0,0.59,0,11,6,1.55,2.85,0,0,0
060170312002,2014,312.2,"El Dorado County, California",2215,10.62,390,52.28,945,36835,318100,40.6,86.77,1.04,10.61,0.36,0.63,0,0.59,0,9,7,1.79,2.31,0,0,0
060170312003,2011,312.3,"El Dorado County, California",698,0,125,48.3,987,49621,237900,28.8,79.8,1.86,7.88,7.02,1,0,2.44,0,1,0,0,0.8,0,0,0
060170312003,2012,312.3,"El Dorado County, California",698,0,125,48.3,987,49621,237900,28.8,79.8,1.86,7.88,7.02,1,0,2.44,0,4,1,0.8,3.19,0,0,0
060170312003,2013,312.3,"El Dorado County, California",698,0,126,48.3,987,49621,237900,28.8,79.8,1.86,7.88,7.02,1,0,2.44,0,2,0,0,1.59,0,0,0
060170312003,2014,312.3,"El Dorado County, California",698,0,126,48.3,987,49621,237900,28.8,79.8,1.86,7.88,7.02,1,0,2.44,0,2,0,0,1.59,0,0,0
060170313011,2011,313.01.1,"El Dorado County, California",1139,11.89,109,34.43,970,67639,307600,23.8,89.55,0,4.39,3.07,0.79,0,2.19,0,5,2,1.84,4.6,0,0,0
060170313011,2012,313.01.1,"El Dorado County, California",1139,11.89,108,34.43,970,67639,307600,23.8,89.55,0,4.39,3.07,0.79,0,2.19,0,4,3,2.77,3.69,0,0,0
060170313011,2013,313.01.1,"El Dorado County, California",1139,11.89,108,34.43,970,67639,307600,23.8,89.55,0,4.39,3.07,0.79,0,2.19,0,2,2,1.85,1.85,0,0,0
060170313011,2014,313.01.1,"El Dorado County, California",1139,11.89,108,34.43,970,67639,307600,23.8,89.55,0,4.39,3.07,0.79,0,2.19,0,4,2,1.86,3.72,0,0,0
060170313012,2011,313.01.2,"El Dorado County, California",961,9.09,137,26.29,1138,74620,411500,32.9,88.14,0,11.86,0,0,0,0,0,1,1,0.73,0.73,0,0,0
060170313012,2012,313.01.2,"El Dorado County, California",961,9.09,138,26.29,1138,74620,411500,32.9,88.14,0,11.86,0,0,0,0,0,5,0,0,3.63,0,0,0
060170313012,2013,313.01.2,"El Dorado County, California",961,9.09,139,26.29,1138,74620,411500,32.9,88.14,0,11.86,0,0,0,0,0,2,2,1.44,1.44,0,0,0
060170313012,2014,313.01.2,"El Dorado County, California",961,9.09,139,26.29,1138,74620,411500,32.9,88.14,0,11.86,0,0,0,0,0,2,1,0.72,1.44,0,0,0
060170313013,2011,313.01.3,"El Dorado County, California",1550,2.72,125,17.93,1295,70880,335200,30.1,90.71,0.32,5.03,2.13,0.71,0,1.1,0,6,3,2.39,4.79,0,0,0
060170313013,2012,313.01.3,"El Dorado County, California",1550,2.72,126,17.93,1295,70880,335200,30.1,90.71,0.32,5.03,2.13,0.71,0,1.1,0,2,0,0,1.59,0,0,0
060170313013,2013,313.01.3,"El Dorado County, California",1550,2.72,126,17.93,1295,70880,335200,30.1,90.71,0.32,5.03,2.13,0.71,0,1.1,0,2,2,1.59,1.59,0,0,0
060170313013,2014,313.01.3,"El Dorado County, California",1550,2.72,126,17.93,1295,70880,335200,30.1,90.71,0.32,5.03,2.13,0.71,0,1.1,0,8,5,3.96,6.33,0,0,0
060170313021,2011,313.02.1,"El Dorado County, California",1112,22.01,60,3.59,,61250,226200,,91.73,0,8,0,0.27,0,0,0,1,1,1.68,1.68,0,0,0
060170313021,2012,313.02.1,"El Dorado County, California",1112,22.01,60,3.59,,61250,226200,,91.73,0,8,0,0.27,0,0,0,2,0,0,3.31,0,0,0
060170313021,2013,313.02.1,"El Dorado County, California",1112,22.01,61,3.59,,61250,226200,,91.73,0,8,0,0.27,0,0,0,4,2,3.28,6.56,0,0,0
